nom,code_commune,population,surface,surface_ha,surface_km2,density_per_km2
Saint-Léonard,76600,1693.0,1182.77,1182.77,11.8277,143.13856455608445
Saint-Lucien,76601,234.0,910.65,910.65,9.1065,25.69593147751606
Saint-Maclou-de-Folleville,76602,604.0,1315.06,1315.06,13.150599999999999,45.92946329445045
Saint-Maclou-la-Brière,76603,476.0,495.75,495.75,4.9575,96.01613716591025
Saint-Mards,76604,179.0,658.79,658.79,6.587899999999999,27.17102566827062
Sainte-Marguerite-sur-Mer,76605,473.0,568.57,568.57,5.685700000000001,83.19116379689395
Morienne,76606,187.0,894.91,894.91,8.9491,20.89595601792359
Sainte-Marguerite-sur-Duclair,76608,2020.0,732.48,732.48,7.3248,275.77544779379645
Sainte-Marie-au-Bosc,76609,350.0,321.6,321.6,3.216,108.83084577114427
Sainte-Marie-des-Champs,76610,1562.0,410.69,410.69,4.1068999999999996,380.3355328836836
Saint-Martin-aux-Arbres,76611,297.0,517.14,517.14,5.1714,57.43125652627915
Saint-Martin-au-Bosc,76612,261.0,715.84,715.84,7.1584,36.46066160035762
Saint-Martin-aux-Buneaux,76613,633.0,822.63,822.63,8.2263,76.94832427701397
Saint-Martin-de-Boscherville,76614,1515.0,1257.92,1257.92,12.5792,120.43691172729585
Saint-Martin-du-Bec,76615,650.0,405.09,405.09,4.0508999999999995,160.45816978942952
Saint-Martin-du-Manoir,76616,1555.0,515.24,515.24,5.1524,301.80110239888205
Saint-Martin-du-Vivier,76617,1674.0,502.05,502.05,5.0205,333.43292500746935
Petit-Caux,76618,9513.0,9218.98,9218.98,92.18979999999999,103.18928992144468
Saint-Martin-le-Gaillard,76619,295.0,1769.07,1769.07,17.6907,16.67542833240064
Saint-Martin-l'Hortier,76620,272.0,582.19,582.19,5.8219,46.72014290867242
Saint-Martin-Osmonville,76621,1153.0,2127.44,2127.44,21.2744,54.19659308840672
Saint-Maurice-d'Ételan,76622,284.0,1413.31,1413.31,14.133099999999999,20.094671374291558
Saint-Michel-d'Halescourt,76623,119.0,491.32,491.32,4.9132,24.220467312545797
Saint-Nicolas-d'Aliermont,76624,3665.0,1552.77,1552.77,15.5277,236.0298048004534
Saint-Nicolas-de-la-Haie,76626,408.0,317.05,317.05,3.1705,128.686327077748
Saint-Nicolas-de-la-Taille,76627,1627.0,931.73,931.73,9.3173,174.6214031962049
Saint-Ouen-du-Breuil,76628,924.0,627.89,627.89,6.2789,147.15953431333514
Saint-Ouen-le-Mauger,76629,282.0,613.46,613.46,6.134600000000001,45.96876731979265
Saint-Ouen-sous-Bailly,76630,221.0,534.0,534.0,5.34,41.38576779026217
Saint-Paër,76631,1308.0,1810.01,1810.01,18.1001,72.26479411715957
Saint-Pierre-Bénouville,76632,353.0,837.05,837.05,8.3705,42.17191326682994
Saint-Pierre-de-Manneville,76634,881.0,1024.71,1024.71,10.2471,85.97554430033864
Saint-Pierre-des-Jonquières,76635,74.0,841.35,841.35,8.4135,8.795388363938907
Saint-Pierre-de-Varengeville,76636,2322.0,1311.86,1311.86,13.118599999999999,177.00059457564072
Saint-Pierre-en-Port,76637,826.0,391.46,391.46,3.9145999999999996,211.0049558064681
Saint-Pierre-en-Val,76638,1088.0,768.77,768.77,7.6876999999999995,141.5247733392302
Saint-Pierre-lès-Elbeuf,76640,8306.0,637.25,637.25,6.3725,1303.4131031777167
Saint-Pierre-le-Vieux,76641,183.0,693.37,693.37,6.9337,26.392834994303186
Saint-Pierre-le-Viger,76642,255.0,546.87,546.87,5.4687,46.628997750836575
Saint-Rémy-Boscrocourt,76644,803.0,838.38,838.38,8.3838,95.77995658293375
Saint-Riquier-en-Rivière,76645,159.0,998.39,998.39,9.9839,15.925640280852171
Saint-Riquier-ès-Plains,76646,636.0,618.91,618.91,6.1891,102.76130616729412
Saint-Romain-de-Colbosc,76647,4780.0,1174.04,1174.04,11.7404,407.14115362338595
Saint-Saëns,76648,2298.0,2608.73,2608.73,26.0873,88.08884016360452
Saint-Saire,76649,582.0,1333.78,1333.78,13.3378,43.63538214698076
Saint-Sauveur-d'Émalleville,76650,1181.0,756.39,756.39,7.5639,156.13638466928435
Saint-Sylvain,76651,133.0,325.25,325.25,3.2525,40.89162182936203
Saint-Vaast-d'Équiqueville,76652,748.0,1382.51,1382.51,13.825099999999999,54.104491106755106
Saint-Vaast-Dieppedalle,76653,379.0,1229.53,1229.53,12.2953,30.824786707115727
Saint-Vaast-du-Val,76654,462.0,598.41,598.41,5.9841,77.20459216924851
Saint-Valery-en-Caux,76655,3851.0,1049.68,1049.68,10.4968,366.87371389375807
Saint-Victor-l'Abbaye,76656,745.0,849.04,849.04,8.4904,87.74616036935834
Saint-Vigor-d'Ymonville,76657,1153.0,3151.04,3151.04,31.5104,36.59109373413222
Saint-Vincent-Cramesnil,76658,689.0,484.27,484.27,4.8427,142.27600305614638
Sandouville,76660,799.0,1531.19,1531.19,15.311900000000001,52.1816365049406
Sassetot-le-Malgardé,76662,112.0,257.23,257.23,2.5723000000000003,43.540800062201136
Sassetot-le-Mauconduit,76663,997.0,880.47,880.47,8.8047,113.23497677376855
Sasseville,76664,250.0,630.6,630.6,6.306,39.64478274659055
Sauchay,76665,454.0,572.97,572.97,5.7297,79.23626018814248
Saumont-la-Poterie,76666,412.0,1611.35,1611.35,16.1135,25.56862258354796
Sauqueville,76667,354.0,331.92,331.92,3.3192000000000004,106.6522053506869
Saussay,76668,376.0,521.28,521.28,5.2128,72.13014119091467
Sausseuzemare-en-Caux,76669,425.0,376.62,376.62,3.7662,112.84583930752483
Senneville-sur-Fécamp,76670,868.0,495.33,495.33,4.9533,175.23671087961563
Sept-Meules,76671,172.0,825.54,825.54,8.2554,20.83484749376166
Serqueux,76672,943.0,574.3,574.3,5.742999999999999,164.19989552498694
Servaville-Salmonville,76673,1111.0,792.96,792.96,7.929600000000001,140.10794995964486
Sierville,76675,1102.0,1578.17,1578.17,15.7817,69.82771184346426
Sigy-en-Bray,76676,490.0,1823.22,1823.22,18.2322,26.87552791215542
Smermesnil,76677,361.0,1276.11,1276.11,12.761099999999999,28.289097334869254
Sommery,76678,826.0,2136.14,2136.14,21.3614,38.667877573567274
Sommesnil,76679,110.0,303.34,303.34,3.0334,36.26293927605987
Sorquainville,76680,168.0,449.52,449.52,4.4952,37.373198077949816
Sotteville-lès-Rouen,76681,29003.0,742.82,742.82,7.4282,3904.445222261113
Sotteville-sous-le-Val,76682,812.0,501.42,501.42,5.0142,161.94009014399109
Sotteville-sur-Mer,76683,392.0,807.09,807.09,8.0709,48.56955234236578
Tancarville,76684,1268.0,739.37,739.37,7.3937,171.49735585701342
Thérouldeville,76685,664.0,460.65,460.65,4.6065,144.14414414414415
Theuville-aux-Maillots,76686,520.0,727.39,727.39,7.2739,71.48847248381199
Thiergeville,76688,397.0,925.76,925.76,9.2576,42.88368475630833
Thiétreville,76689,378.0,536.74,536.74,5.3674,70.42515929500317
Thil-Manneville,76690,659.0,678.46,678.46,6.7846,97.13173952775402
Le Thil-Riberpré,76691,241.0,1008.65,1008.65,10.0865,23.893322758142073
Thiouville,76692,275.0,594.42,594.42,5.9441999999999995,46.263584670771515
Le Tilleul,76693,656.0,617.6,617.6,6.176,106.21761658031087
Tocqueville-en-Caux,76694,138.0,317.2,317.2,3.1719999999999997,43.50567465321564
Tocqueville-les-Murs,76695,272.0,348.39,348.39,3.4838999999999998,78.07342346221189
Torcy-le-Grand,76697,788.0,877.07,877.07,8.7707,89.84459621238898
Torcy-le-Petit,76698,518.0,370.73,370.73,3.7073,139.72432767782482
Le Torp-Mesnil,76699,451.0,526.9,526.9,5.269,85.59498956158664
Tôtes,76700,1564.0,753.27,753.27,7.5327,207.6280749266531
Touffreville-la-Corbeline,76702,842.0,1259.82,1259.82,12.598199999999999,66.83494467463606
Touffreville-sur-Eu,76703,226.0,572.75,572.75,5.7275,39.45875163683981
Tourville-la-Rivière,76705,2596.0,806.43,806.43,8.0643,321.91262725841057
Tourville-les-Ifs,76706,729.0,845.17,845.17,8.451699999999999,86.25483630512205
Tourville-sur-Arques,76707,1187.0,591.46,591.46,5.9146,200.68981841544652
Toussaint,76708,692.0,448.06,448.06,4.4806,154.44360130339686
Le Trait,76709,4704.0,1756.41,1756.41,17.5641,267.81901719985655
Trémauville,76710,102.0,277.48,277.48,2.7748000000000004,36.759406083321316
Le Tréport,76711,4378.0,676.83,676.83,6.7683,646.8389403542988
La Trinité-du-Mont,76712,951.0,207.05,207.05,2.0705,459.30934556870324
Les Trois-Pierres,76714,832.0,751.06,751.06,7.510599999999999,110.77676883338216
Trouville-Alliquerville,76715,608.0,1054.56,1054.56,10.5456,57.6543771810044
Turretot,76716,1619.0,611.38,611.38,6.1138,264.8107559946351
Val-de-la-Haye,76717,689.0,1023.89,1023.89,10.2389,67.29238492416178
Valliquerville,76718,1494.0,1336.19,1336.19,13.3619,111.81044611918963
Valmont,76719,849.0,553.58,553.58,5.5358,153.3653672459265
Varengeville-sur-Mer,76720,969.0,1066.32,1066.32,10.6632,90.8732838172406
Varneville-Bretteville,76721,327.0,921.93,921.93,9.219299999999999,35.46907031987244
Vassonville,76723,412.0,559.9,559.9,5.599,73.58456867297731
Vatierville,76724,130.0,452.56,452.56,4.5256,28.7254728654764
Vattetot-sous-Beaumont,76725,586.0,695.37,695.37,6.9537,84.2716827012957
Vattetot-sur-Mer,76726,328.0,524.9,524.9,5.249,62.488092970089546
Vatteville-la-Rue,76727,1103.0,4911.04,4911.04,49.1104,22.459601224995115
La Vaupalière,76728,1245.0,800.23,800.23,8.0023,155.58027067218174
Veauville-lès-Quelles,76730,124.0,317.09,317.09,3.1708999999999996,39.10561670188275
Vénestanville,76731,172.0,259.22,259.22,2.5922,66.3529048684515
Butot-Vénesville,76732,230.0,353.62,353.62,3.5362,65.04157004694305
Ventes-Saint-Rémy,76733,210.0,611.62,611.62,6.1162,34.33504463555803
Vergetot,76734,435.0,427.73,427.73,4.2773,101.69967035279264
Veules-les-Roses,76735,510.0,519.64,519.64,5.1964,98.14486952505581
Veulettes-sur-Mer,76736,267.0,476.88,476.88,4.7688,55.988928032209365
Vibeuf,76737,624.0,866.15,866.15,8.6615,72.0429486809444
Vieux-Manoir,76738,772.0,810.53,810.53,8.1053,95.24632030893366
Vieux-Rouen-sur-Bresle,76739,583.0,1490.39,1490.39,14.9039,39.117278027898735
La Vieux-Rue,76740,572.0,556.24,556.24,5.5624,102.83330936286495
Villainville,76741,313.0,352.69,352.69,3.5269,88.74649125294168
Villers-Écalles,76743,1698.0,740.45,740.45,7.4045000000000005,229.32000810318047
Villers-sous-Foucarmont,76744,181.0,705.57,705.57,7.055700000000001,25.653018127187945
Villy-sur-Yères,76745,224.0,831.71,831.71,8.3171,26.932464440730545
Vinnemerville,76746,217.0,426.22,426.22,4.2622,50.9126742058092
Virville,76747,340.0,249.43,249.43,2.4943,136.31078859800346
Vittefleur,76748,642.0,817.15,817.15,8.1715,78.56574680291256
Wanchy-Capval,76749,326.0,1936.42,1936.42,19.3642,16.835190712758596
Yainville,76750,1031.0,331.23,331.23,3.3123,311.26407632158924
Yébleron,76751,1278.0,1025.54,1025.54,10.2554,124.61727480156796
Yerville,76752,2731.0,1044.9,1044.9,10.449000000000002,261.3647238970236
Ymare,76753,1245.0,398.16,398.16,3.9816000000000003,312.6883664858348
Yport,76754,652.0,211.85,211.85,2.1185,307.764928015105
Ypreville-Biville,76755,539.0,1023.31,1023.31,10.2331,52.672210767020744
Yquebeuf,76756,235.0,649.72,649.72,6.4972,36.169426830019084
Yvecrique,76757,623.0,604.91,604.91,6.049099999999999,102.99052751649008
Yvetot,76758,11438.0,747.36,747.36,7.4736,1530.453864268893
Yville-sur-Seine,76759,418.0,772.0,772.0,7.72,54.145077720207254
Achères-la-Forêt,77001,1191.0,1261.02,1261.02,12.610199999999999,94.44735214350288
Amillis,77002,830.0,2013.66,2013.66,20.1366,41.218477796648884
Amponville,77003,349.0,1193.01,1193.01,11.9301,29.253736347557858
Andrezel,77004,336.0,807.61,807.61,8.0761,41.604239670137815
Annet-sur-Marne,77005,3408.0,1312.67,1312.67,13.126700000000001,259.6235154303823
Arbonne-la-Forêt,77006,1021.0,1503.03,1503.03,15.0303,67.92944917932444
Argentières,77007,361.0,256.85,256.85,2.5685000000000002,140.54895853611055
Armentières-en-Brie,77008,1176.0,719.95,719.95,7.1995000000000005,163.34467671366065
Arville,77009,145.0,1142.04,1142.04,11.420399999999999,12.696578053308116
Aubepierre-Ozouer-le-Repos,77010,984.0,2680.63,2680.63,26.8063,36.70778884068297
Aufferville,77011,482.0,1775.25,1775.25,17.7525,27.151105478101673
Augers-en-Brie,77012,265.0,1339.22,1339.22,13.3922,19.787637580083928
Aulnoy,77013,362.0,1425.75,1425.75,14.2575,25.390145537436435
Avon,77014,13651.0,380.89,380.89,3.8089,3583.974375804038
Baby,77015,113.0,411.01,411.01,4.1101,27.49324833945646
Bagneaux-sur-Loing,77016,1570.0,531.96,531.96,5.3196,295.13497255432736
Bailly-Romainvilliers,77018,6980.0,851.89,851.89,8.5189,819.3546115108758
Balloy,77019,359.0,1338.84,1338.84,13.388399999999999,26.81425711810224
Bannost-Villegagnon,77020,667.0,1945.84,1945.84,19.458399999999997,34.27825514944703
Barbey,77021,153.0,430.69,430.69,4.3069,35.524391093361814
Barbizon,77022,1261.0,535.05,535.05,5.350499999999999,235.6789085132231
Barcy,77023,387.0,701.0,701.0,7.01,55.20684736091298
Bassevelle,77024,374.0,1748.82,1748.82,17.4882,21.385848743724342
Bazoches-lès-Bray,77025,878.0,2264.86,2264.86,22.648600000000002,38.76619305387529
Beauchery-Saint-Martin,77026,384.0,2783.15,2783.15,27.831500000000002,13.79731599087365
Beaumont-du-Gâtinais,77027,1129.0,1658.1,1658.1,16.581,68.08998251010192
Beauvoir,77029,185.0,395.61,395.61,3.9561,46.76322640984808
Bellot,77030,777.0,1633.78,1633.78,16.3378,47.558422798663216
Bernay-Vilbert,77031,1005.0,1687.62,1687.62,16.876199999999997,59.551320794965704
Beton-Bazoches,77032,890.0,1816.46,1816.46,18.1646,48.99639959041212
Bezalles,77033,221.0,265.05,265.05,2.6505,83.38049424636861
Blandy,77034,763.0,1407.02,1407.02,14.0702,54.22808488862987
Blennes,77035,546.0,2024.92,2024.92,20.249200000000002,26.964028208521814
Boisdon,77036,131.0,435.36,435.36,4.3536,30.090040426313855
Bois-le-Roi,77037,6072.0,693.98,693.98,6.9398,874.9531686792127
Boissettes,77038,437.0,156.36,156.36,1.5636,279.48324379636733
Boissise-la-Bertrand,77039,1206.0,777.65,777.65,7.7764999999999995,155.08262071626055
Boissise-le-Roi,77040,3941.0,712.8,712.8,7.127999999999999,552.8900112233446
Boissy-aux-Cailles,77041,272.0,1637.33,1637.33,16.3733,16.6124116702192
Boissy-le-Châtel,77042,3346.0,994.42,994.42,9.9442,336.47754469942277
Boitron,77043,322.0,513.23,513.23,5.1323,62.7399021881028
Bombon,77044,935.0,1500.2,1500.2,15.002,62.325023330222635
Bougligny,77045,738.0,1636.85,1636.85,16.368499999999997,45.08659926077528
Boulancourt,77046,350.0,647.43,647.43,6.4742999999999995,54.05989836739107
Bouleurs,77047,1743.0,819.79,819.79,8.197899999999999,212.61542590175534
Bourron-Marlotte,77048,2774.0,1124.99,1124.99,11.2499,246.57996959972976
Boutigny,77049,874.0,985.48,985.48,9.854800000000001,88.68774607297965
Bransles,77050,526.0,1384.31,1384.31,13.8431,37.99726939775051
Bray-sur-Seine,77051,2344.0,213.85,213.85,2.1385,1096.0953939677343
Bréau,77052,384.0,135.1,135.1,1.351,284.2339008142117
Brie-Comte-Robert,77053,19003.0,1993.9,1993.9,19.939,953.0568233110988
La Brosse-Montceaux,77054,776.0,1202.15,1202.15,12.021500000000001,64.55101276878925
Brou-sur-Chantereine,77055,5196.0,437.29,437.29,4.3729000000000005,1188.2274920533284
Burcy,77056,150.0,699.42,699.42,6.994199999999999,21.446341254182038
Bussières,77057,600.0,835.34,835.34,8.3534,71.82704048650848
Bussy-Saint-Georges,77058,27498.0,1527.79,1527.79,15.277899999999999,1799.8546920715544
Bussy-Saint-Martin,77059,738.0,244.74,244.74,2.4474,301.544496200049
Buthiers,77060,792.0,1959.73,1959.73,19.5973,40.413730462869886
Cannes-Écluse,77061,2742.0,861.99,861.99,8.6199,318.1011380642467
Carnetin,77062,461.0,160.17,160.17,1.6017,287.81919210838487
La Celle-sur-Morin,77063,1235.0,757.34,757.34,7.5734,163.0707476166583
Cély,77065,1259.0,618.16,618.16,6.1815999999999995,203.66895302187137
Cerneux,77066,272.0,2198.46,2198.46,21.9846,12.372296971516425
Cesson,77067,11222.0,700.49,700.49,7.0049,1602.0214421333637
Cessoy-en-Montois,77068,213.0,527.77,527.77,5.277699999999999,40.35848949352938
Chailly-en-Bière,77069,2162.0,1311.17,1311.17,13.1117,164.8908989680972
Chailly-en-Brie,77070,1576.0,1792.75,1792.75,17.9275,87.90963603402595
Chaintreaux,77071,821.0,2383.37,2383.37,23.8337,34.447022493360244
Chalautre-la-Grande,77072,644.0,1825.72,1825.72,18.2572,35.2737550117214
Chalautre-la-Petite,77073,541.0,937.17,937.17,9.371699999999999,57.726986565937885
Chalifert,77075,1584.0,242.01,242.01,2.4200999999999997,654.5184083302344
Chalmaison,77076,749.0,1005.73,1005.73,10.0573,74.4732681733666
Chambry,77077,1064.0,973.55,973.55,9.7355,109.2907400749833
Chamigny,77078,1480.0,1421.16,1421.16,14.2116,104.1402797714543
Champagne-sur-Seine,77079,6497.0,730.14,730.14,7.3014,889.8293477963131
Champcenest,77080,205.0,1271.69,1271.69,12.7169,16.120280886065
Champdeuil,77081,739.0,401.67,401.67,4.0167,183.98187566908157
Champeaux,77082,810.0,1307.37,1307.37,13.073699999999999,61.956446912503736
Champs-sur-Marne,77083,27451.0,768.03,768.03,7.6803,3574.2093407809593
Changis-sur-Marne,77084,1335.0,700.07,700.07,7.0007,190.69521619266644
Chanteloup-en-Brie,77085,4130.0,318.21,318.21,3.1820999999999997,1297.8850444674902
La Chapelle-Gauthier,77086,1400.0,1732.47,1732.47,17.3247,80.80948010643763
La Chapelle-Iger,77087,191.0,872.48,872.48,8.7248,21.89161929213277
La Chapelle-la-Reine,77088,2170.0,1595.69,1595.69,15.956900000000001,135.99132663612605
La Chapelle-Rablais,77089,913.0,1545.4,1545.4,15.454,59.07855571373107
La Chapelle-Saint-Sulpice,77090,239.0,638.35,638.35,6.383500000000001,37.44027571081695
Les Chapelles-Bourbon,77091,459.0,643.86,643.86,6.4386,71.2887894883981
La Chapelle-Moutils,77093,400.0,1945.69,1945.69,19.4569,20.558259537747535
Charmentray,77094,291.0,467.78,467.78,4.6777999999999995,62.20873059985464
Charny,77095,1585.0,1253.71,1253.71,12.5371,126.42477127884439
Chartrettes,77096,2633.0,1009.52,1009.52,10.0952,260.8170219510262
Chartronges,77097,304.0,823.37,823.37,8.2337,36.921432648748436
Châteaubleau,77098,363.0,338.51,338.51,3.3851,107.23464594842102
Château-Landon,77099,3149.0,2950.87,2950.87,29.508699999999997,106.71429103959173
Le Châtelet-en-Brie,77100,4207.0,2270.88,2270.88,22.7088,185.25857817233847
Châtenay-sur-Seine,77101,1049.0,1338.4,1338.4,13.384,78.3771667662881
Châtenoy,77102,155.0,496.5,496.5,4.965,31.218529707955692
Châtillon-la-Borde,77103,226.0,724.08,724.08,7.2408,31.212020771185504
Châtres,77104,714.0,1514.74,1514.74,15.1474,47.13680235551976
Chauffry,77106,994.0,514.69,514.69,5.1469000000000005,193.125959315316
Chaumes-en-Brie,77107,3503.0,2002.68,2002.68,20.0268,174.91561307847482
Chelles,77108,54620.0,1599.8,1599.8,15.998,3414.176772096512
Chenoise-Cucharmoy,77109,1607.0,4873.41,4873.41,48.7341,32.974857440683216
Chenou,77110,291.0,1379.3,1379.3,13.793,21.097658232436743
Chessy,77111,7771.0,579.59,579.59,5.7959000000000005,1340.775375696613
Chevrainvilliers,77112,255.0,894.72,894.72,8.9472,28.500536480686694
Chevru,77113,1012.0,1396.48,1396.48,13.9648,72.46791934005499
Chevry-Cossigny,77114,4075.0,1678.47,1678.47,16.7847,242.7806275953696
Chevry-en-Sereine,77115,498.0,2285.82,2285.82,22.8582,21.78649237472767
Choisy-en-Brie,77116,1354.0,2512.12,2512.12,25.121199999999998,53.898699106730575
Citry,77117,922.0,505.18,505.18,5.0518,182.50920463993032
Claye-Souilly,77118,13353.0,1507.24,1507.24,15.0724,885.9239404474404
Clos-Fontaine,77119,244.0,597.32,597.32,5.9732,40.84912609656465
Cocherel,77120,618.0,829.35,829.35,8.2935,74.51618737565563
Collégien,77121,3354.0,338.33,338.33,3.3832999999999998,991.3398161558242
Combs-la-Ville,77122,23350.0,1452.18,1452.18,14.5218,1607.9273919211116
Compans,77123,754.0,529.89,529.89,5.2989,142.29368359470834
Conches-sur-Gondoire,77124,1761.0,151.43,151.43,1.5143,1162.9135574192696
Condé-Sainte-Libiaire,77125,1500.0,212.22,212.22,2.1222,706.8136839129206
Congis-sur-Thérouanne,77126,1772.0,1520.86,1520.86,15.208599999999999,116.51302552503189
Coubert,77127,2005.0,838.83,838.83,8.388300000000001,239.0234016427643
Couilly-Pont-aux-Dames,77128,2064.0,471.8,471.8,4.718,437.4735057227639
Coulombs-en-Valois,77129,576.0,2250.71,2250.71,22.5071,25.59192432610154
Coulommes,77130,542.0,366.47,366.47,3.6647000000000003,147.89750866373782
Coulommiers,77131,16374.0,1091.41,1091.41,10.914100000000001,1500.2611300977633
Coupvray,77132,3066.0,808.96,808.96,8.0896,379.0051424050633
Courcelles-en-Bassée,77133,223.0,1079.3,1079.3,10.793,20.661539886963773
Courchamp,77134,151.0,1243.78,1243.78,12.4378,12.140410683561402
Courpalay,77135,1610.0,1473.54,1473.54,14.7354,109.26069193913976
Courquetaine,77136,184.0,780.44,780.44,7.8044,23.576444057198504
Courtacon,77137,245.0,1212.72,1212.72,12.1272,20.202519955142158
Courtomer,77138,591.0,461.53,461.53,4.6152999999999995,128.05234762637318
Courtry,77139,7330.0,416.28,416.28,4.1628,1760.834054002114
Coutençon,77140,260.0,627.91,627.91,6.2791,41.407208039368705
Coutevroult,77141,1187.0,719.92,719.92,7.199199999999999,164.87943104789423
Crécy-la-Chapelle,77142,4973.0,1544.57,1544.57,15.445699999999999,321.9666314896703
Crégy-lès-Meaux,77143,5446.0,365.62,365.62,3.6562,1489.524643072042
Crèvecœur-en-Brie,77144,437.0,922.71,922.71,9.2271,47.36049246242048
Crisenoy,77145,611.0,1289.27,1289.27,12.8927,47.39115933823016
Croissy-Beaubourg,77146,2018.0,1086.81,1086.81,10.8681,185.68102980281742
La Croix-en-Brie,77147,681.0,2950.98,2950.98,29.5098,23.07707947868166
Crouy-sur-Ourcq,77148,1811.0,1939.79,1939.79,19.3979,93.36062151057588
Cuisy,77150,476.0,334.98,334.98,3.3498,142.0980357036241
Dagny,77151,305.0,788.34,788.34,7.8834,38.68889058020651
Dammarie-les-Lys,77152,23559.0,1025.34,1025.34,10.2534,2297.6768681608055
Dammartin-en-Goële,77153,11907.0,896.14,896.14,8.9614,1328.6986408373693
Dammartin-sur-Tigeaux,77154,1280.0,904.63,904.63,9.0463,141.4943125918884
Dampmart,77155,3677.0,595.39,595.39,5.9539,617.5783939938527
Darvault,77156,987.0,782.14,782.14,7.8214,126.19224179814356
Dhuisy,77157,334.0,813.98,813.98,8.139800000000001,41.03294921251136
Diant,77158,194.0,1098.61,1098.61,10.986099999999999,17.658677783744917
Donnemarie-Dontilly,77159,2706.0,1207.82,1207.82,12.078199999999999,224.04000596115318
Dormelles,77161,816.0,1299.75,1299.75,12.9975,62.78130409694172
Doue,77162,1122.0,2002.55,2002.55,20.0255,56.02856358143367
Douy-la-Ramée,77163,395.0,794.81,794.81,7.948099999999999,49.697411960091095
Échouboulains,77164,555.0,2088.1,2088.1,20.881,26.579186820554572
Les Écrennes,77165,628.0,1853.7,1853.7,18.537,33.878189566812324
Égligny,77167,310.0,1663.2,1663.2,16.632,18.63876863876864
Égreville,77168,2186.0,3170.28,3170.28,31.702800000000003,68.95290005930075
Émerainville,77169,7690.0,536.19,536.19,5.3619,1434.1931031910328
Esbly,77171,6072.0,310.96,310.96,3.1096,1952.6627218934912
Esmans,77172,934.0,1783.36,1783.36,17.8336,52.37304862731025
Étrépilly,77173,805.0,1322.69,1322.69,13.2269,60.860821507685095
Everly,77174,566.0,877.16,877.16,8.7716,64.52642619362489
Évry-Grégy-sur-Yerre,77175,3321.0,1908.35,1908.35,19.0835,174.02468100715276
Faremoutiers,77176,3057.0,1089.45,1089.45,10.8945,280.6003029051356
Favières,77177,1316.0,2833.68,2833.68,28.336799999999997,46.44137658451202
Faÿ-lès-Nemours,77178,524.0,782.39,782.39,7.8239,66.97427114354734
Féricy,77179,625.0,930.74,930.74,9.3074,67.15086920085093
Férolles-Attilly,77180,1248.0,1276.61,1276.61,12.7661,97.75890835885666
Ferrières-en-Brie,77181,3932.0,615.65,615.65,6.156499999999999,638.6745715910015
La Ferté-Gaucher,77182,4743.0,1736.61,1736.61,17.3661,273.1183167205072
La Ferté-sous-Jouarre,77183,10254.0,1004.18,1004.18,10.0418,1021.1316696209842
Flagy,77184,584.0,718.34,718.34,7.183400000000001,81.29854943341593
Fleury-en-Bière,77185,652.0,1395.41,1395.41,13.9541,46.72461857088597
Fontainebleau,77186,15583.0,17228.98,17228.98,172.28979999999999,90.44644546572114
Fontaine-Fourches,77187,576.0,1198.95,1198.95,11.9895,48.04203678218441
Fontaine-le-Port,77188,1025.0,790.7,790.7,7.907,129.63197167067156
Fontains,77190,256.0,1435.64,1435.64,14.3564,17.831768409907774
Fontenailles,77191,1109.0,2739.72,2739.72,27.397199999999998,40.47858905289592
Fontenay-Trésigny,77192,5994.0,2215.91,2215.91,22.1591,270.4983505647793
Forfry,77193,238.0,581.21,581.21,5.8121,40.94905455859328
Forges,77194,443.0,1332.74,1332.74,13.3274,33.23979170730975
Fouju,77195,655.0,778.52,778.52,7.7852,84.1339978420593
Fresnes-sur-Marne,77196,948.0,748.13,748.13,7.4813,126.71594508975713
Frétoy,77197,173.0,656.13,656.13,6.5613,26.36672610610702
Fromont,77198,230.0,1066.73,1066.73,10.667300000000001,21.56121980257422
Fublaines,77199,1370.0,547.53,547.53,5.4753,250.2146001132358
Garentreville,77200,123.0,639.72,639.72,6.397200000000001,19.22716188332395
Gastins,77201,741.0,1493.56,1493.56,14.935599999999999,49.6130051688583
La Genevraye,77202,840.0,1331.18,1331.18,13.3118,63.10190958397813
Germigny-l'Évêque,77203,1352.0,1173.34,1173.34,11.7334,115.22661803057937
Germigny-sous-Coulombs,77204,201.0,654.04,654.04,6.5404,30.732065317105988
Gesvres-le-Chapitre,77205,145.0,423.32,423.32,4.2332,34.2530473400737
Giremoutiers,77206,188.0,600.07,600.07,6.0007,31.329678204209507
Gironville,77207,166.0,1374.09,1374.09,13.7409,12.080722514536893
Gouaix,77208,1299.0,1410.21,1410.21,14.1021,92.11394047695025
Gouvernes,77209,1177.0,276.37,276.37,2.7637,425.87835148532764
La Grande-Paroisse,77210,2893.0,2907.25,2907.25,29.0725,99.509846074469
Grandpuits-Bailly-Carrois,77211,1009.0,2445.49,2445.49,24.4549,41.259624860457414
Gravon,77212,156.0,759.16,759.16,7.5916,20.549027872912166
Gressy,77214,807.0,334.44,334.44,3.3444,241.29888769285972
Gretz-Armainvilliers,77215,8825.0,1354.37,1354.37,13.5437,651.5944682767635
Grez-sur-Loing,77216,1432.0,1305.57,1305.57,13.0557,109.68389285905774
Grisy-Suisnes,77217,2948.0,1827.15,1827.15,18.2715,161.34416988205675
Grisy-sur-Seine,77218,123.0,656.77,656.77,6.567699999999999,18.728017418578805
