departure_station,return_station,trip_count,distance_crow_m,distance_bike_osm_m,rugosite,elevation_gain_m,energy_proxy_kj
Occitanie,Charles Flahault,804,2223.8852365480934,2251.5907077006805,1.0124581388901126,2.2057647705078125,11.887116895026004
Comédie,Renouvier,791,1287.1454621843718,2300.930684408504,1.7876228849097373,9.270889282226562,18.342726653599172
Louis Blanc,Médiathèque Emile Zola,791,1431.324154998663,1951.1400312353805,1.3631713154713043,6.648275375366211,14.483069996799415
Corum,Aiguelongue,790,2478.09574845782,3394.407047094026,1.3697642834044848,49.8335075378418,58.98261371455711
Corum,Place Albert 1er - St Charles,789,689.4148061956683,1078.0331558445182,1.5636930715099162,6.021150588989258,10.075051221494244
Rue Jules Ferry - Gare Saint-Roch,Voltaire,789,648.3162010440633,1003.4472587452105,1.547774461179955,0.0,4.429717923730732
Hôtel de Ville,Prés d'Arènes,783,898.198637082896,1544.9722463450873,1.7200785912598748,6.303350448608398,12.385508092566743
Boutonnet,Père Soulas,766,1005.0687202979242,1355.0588449667555,1.3482250691923698,2.015827178955078,7.761681087405181
Antigone centre,Nombre d'Or,760,306.9429470416635,325.9109174616297,1.0617964041942674,4.705636978149414,5.593340633142483
Médiathèque Emile Zola,Occitanie,759,4603.417249535289,5267.658102752025,1.1442929930550594,24.790327072143555,45.14145646659436
Place Viala,Foch,747,1605.5447499338188,1801.3512707150094,1.1219564392641574,18.897972106933594,24.63708475778308
Occitanie,Albert 1er - Cathédrale,746,2967.157717146858,3327.590607259574,1.1214741259050087,3.0256805419921875,17.361022086272293
Médiathèque Emile Zola,Louis Blanc,744,1431.324154998663,2037.4032949164286,1.423439468831106,7.615974426269531,15.718260666361944
Rue Jules Ferry - Gare Saint-Roch,Nombre d'Or,739,522.2041127163859,1268.5686720187057,2.4292582940794984,1.5605907440185547,6.9779419705205585
Richter,Nombre d'Or,739,1071.257864668798,1188.8542009053301,1.1097740703849017,12.057302474975586,15.893589225052525
Comédie,Nombre d'Or,737,438.55989011938505,1094.2527185506488,2.495104416075922,1.7001876831054688,6.331674331455657
Comédie,Occitanie,735,3849.102631844296,5054.852452048757,1.3132547857334547,18.571277618408203,38.711227158861846
Saint-Guilhem - Courreau,Place Albert 1er - St Charles,732,857.4268524002482,1213.5577246426135,1.415348401143988,0.0,5.357250575434818
Corum,Médiathèque Emile Zola,731,1116.1243695755952,1428.9665892041814,1.2802933330337944,3.7990550994873047,9.6623587553792
Saint-Guilhem - Courreau,Boutonnet,726,1292.921847376005,1574.6657748251077,1.217912573773043,3.0757598876953125,9.66695046781163
Albert 1er - Cathédrale,Occitanie,725,2967.157717146858,3390.062765528679,1.1425286717783494,12.16839599609375,25.708908903377527
Rue Jules Ferry - Gare Saint-Roch,Hôtel de Ville,721,1452.894006066569,2239.2196555229543,1.5412133618647177,0.25164031982421875,10.107208407678884
Place Albert 1er - St Charles,Louis Blanc,717,364.6925908112045,1022.4538886297005,2.80360477396978,1.9988994598388672,6.278451024447549
Comédie,Place Viala,702,2289.961361305631,3660.962088646369,1.5987003756950102,11.66421127319336,26.459649273431815
Port Marianne,Halles Castellane,701,3252.2420139073474,4494.908527270842,1.3820953385540073,29.17203712463379,45.59876527097631
Port Marianne,Hôtel de Ville,695,1821.5954770169353,2756.8684737002604,1.5134361654295159,0.0,12.170195877149801
Corum,Fac de Lettres,690,2577.153748834948,3087.8452676200413,1.198161060051602,38.026851654052734,47.205200259271834
FacdesSciences,Fac de Lettres,676,481.91177201268687,963.7558612534019,1.9998595536031645,11.959953308105469,14.813943025229463
Observatoire,Médiathèque Emile Zola,671,1902.0366133050932,2847.6634195222728,1.497165406597511,0.0,12.571010165481074
Boutonnet,Albert 1er - Cathédrale,668,750.7333788174235,1645.6033558354457,2.1919943914411353,0.0,7.264516014335575
Plan Cabanes,Parvis Jules Ferry - Gare Saint-Roch,668,1075.5179101265599,1498.2043166387339,1.3930073153895086,0.0,6.613822955801691
Comédie,Richter,665,1508.4707979351924,1629.1621461771651,1.080009071708366,0.0,7.191936294299095
Halles Castellane,Place Viala,659,1903.2531825854933,2161.38505489297,1.1356266600100018,15.148971557617188,22.916461313045236
Père Soulas,Louis Blanc,655,1950.1456553439643,2320.720573741529,1.1900242258223543,0.0,10.24482097278198
Pont de Lattes - Gare Saint-Roch,Médiathèque Emile Zola,650,977.0068515754253,1576.264228755559,1.613360465398815,5.274341583251953,11.615134621694565
Les Arceaux,Père Soulas,647,1205.7546523807055,1932.926212039242,1.6030841831899805,1.4301109313964844,9.79554770437719
Vert Bois,Louis Blanc,639,2365.1720419861026,3551.601285495115,1.5016249230278969,0.0,15.678543874818185
Boutonnet,Médiathèque Emile Zola,635,2416.7211232316827,3375.816510503331,1.3968581141001195,0.0,14.902541985616956
Occitanie,Foch,635,3269.07820260606,3472.834668704851,1.062328415984775,17.599151611328125,30.86911960263917
Place Albert 1er - St Charles,Père Soulas,632,1595.1569500168919,1700.0780594646408,1.0657747875195842,9.087692260742188,15.528518090515936
Antigone centre,Place Albert 1er - St Charles,631,1641.18092254978,1971.474291653606,1.2012534782519126,9.721006393432617,17.2857498052665
Place Viala,Halles Castellane,629,1903.2531825854933,2065.6431117932966,1.085322294844243,18.927814483642578,25.830148924619543
Foch,Place Albert 1er - St Charles,626,625.8552527610549,1143.6091398255226,1.8272741736692601,0.0,5.04846254775977
Plan Cabanes,Boutonnet,623,1280.2605632930577,1824.0157885239194,1.424722311083477,2.852630615234375,10.570705268629272
Place Viala,Observatoire,623,1312.7041811098234,1522.4076741631598,1.1597492383059547,0.0,6.720668677593269
Comédie,Hôtel de Ville,622,1700.1712499485868,2236.5061126396636,1.3154593178230107,0.0,9.873056234247795
Voltaire,Port Marianne,620,2255.5001906627735,3061.6159015495336,1.3573999746148924,4.937900543212891,17.87517578699308
Plan Cabanes,Observatoire,618,699.0562198624365,1046.351599309584,1.49680607879505,8.78652572631836,12.376742698918639
Boutonnet,Saint-Guilhem - Courreau,616,1292.921847376005,1902.2285077724691,1.471263334000471,14.984413146972656,21.627126115023724
Boutonnet,Plan Cabanes,613,1280.2605632930577,1869.3516033895892,1.4601337079237093,3.2749290466308594,11.143687508433727
Charles Flahault,Occitanie,613,2223.8852365480934,2278.1441819079787,1.0243982668116929,10.41250991821289,19.250072497822934
Médiathèque Emile Zola,Port Marianne,611,1930.5632970046613,2732.9233735222288,1.4156093083104078,4.468852996826172,16.010040543311707
Place Viala,Rue Jules Ferry - Gare Saint-Roch,607,2462.414690675637,3025.258188638631,1.2285738060669875,0.0,13.355002273745239
Père Soulas,Boutonnet,606,1005.0687202979242,1367.8237004925436,1.3609255495356487,0.8560295104980469,6.79404618064306
Médiathèque Emile Zola,Halles Castellane,604,1321.9089717698055,2307.242240496518,1.7453866262875297,30.595687866210938,37.198253687749514
Les Arceaux,Boutonnet,604,894.5265398852837,1555.443305626174,1.7388453402686608,4.0529632568359375,10.444865732147194
Antigone centre,Port Marianne,604,2133.17085740308,2790.2110825509994,1.3080110638431464,9.622627258300781,20.81320443027515
Comédie,Corum,603,557.0768828952993,1140.8397016622425,2.0479035061245927,9.175765991210938,13.137520656628109
Boutonnet,Les Arceaux,602,894.5265398852837,1548.149447011231,1.7306914641233222,3.0692520141601562,9.544148337133082
Richter,Port Marianne,595,1388.2941302958538,1844.5714668975395,1.3286604233531192,12.027572631835938,18.762004617267138
Hôtel de Ville,Pérols Etang de l'Or,591,7034.599964295318,7574.16911956174,1.076702180366339,0.0,33.43616957830531
Vert Bois,Aiguelongue,589,859.6914450090266,1211.4357290087685,1.4091517788641583,6.0775146484375,10.713720708814678
Occitanie,Saint-Guilhem - Courreau,589,3427.5575371605005,3584.215759196598,1.0457054973804694,5.981365203857422,21.1034678074591
Albert 1er - Cathédrale,FacdesSciences,585,2237.0626706304633,3071.917415639776,1.373192381228206,16.652904510498047,28.26382882366052
Occitanie,Fac de Lettres,578,1621.3742008562879,2317.762827375648,1.429505185262958,31.862590789794922,38.363245409759735
Saint-Guilhem - Courreau,Occitanie,577,3427.5575371605005,3605.60207810069,1.0519450188683594,12.836517333984375,27.250291527950303
Comédie,Nouveau Saint-Roch,575,1197.2741772594109,2145.8399366985705,1.7922711250738317,2.2636947631835938,11.471426506970634
Place Albert 1er - St Charles,Antigone centre,574,1641.18092254978,2266.6170509836606,1.381089080332586,0.0,10.005980971567372
Foch,Père Soulas,570,1877.0760897333084,2082.1162831782462,1.1092338209230876,1.4301109313964844,10.454147273420325
Charles Flahault,Louis Blanc,568,1043.233590447297,1393.4762805010598,1.3357279647251319,0.0,6.1515010402719295
Louis Blanc,Charles Flahault,568,1043.233590447297,1382.9390290681984,1.3256273970964154,9.128561019897461,14.16459086828903
Prés d'Arènes,Hôtel de Ville,566,898.198637082896,1528.3819669998948,1.701607978346151,0.0,6.747042193321035
Vert Bois,Fac de Lettres,566,242.7318889611714,364.4519650269554,1.5014589413311696,0.3443603515625,1.912908954006026
Richter,Halles Castellane,566,1897.9348811622406,2777.888734743288,1.4636375369434114,38.317277908325195,46.09331448478457
Observatoire,Boutonnet,566,663.1665805595927,873.7603520337075,1.317557877081821,2.7711334228515625,6.303848773088446
Père Soulas,Place Albert 1er - St Charles,566,1595.1569500168919,1733.443212652655,1.086691320646723,0.0,7.652285062255146
Foch,Boutonnet,565,1095.7193135199752,1446.7945813554818,1.3204062057715171,2.5391502380371094,8.628690424556739
Médiathèque Emile Zola,Antigone centre,563,211.97278960798747,599.9385665765396,2.8302621656583278,5.103946685791016,7.154703331037022
Boutonnet,Antigone centre,559,2266.393763518924,3388.92028149132,1.495291919718973,0.0,14.960388582643434
Port Marianne,Foch,559,3546.1491738935892,4660.131713552958,1.3141386571835165,30.647069931030273,47.63044949158616
Louis Blanc,Corum,554,346.16471828412125,651.9010886638332,1.8832106631062644,0.4043998718261719,3.234862002741819
Louis Blanc,Père Soulas,549,1950.1456553439643,2132.5721460743375,1.0935450591756937,14.645105361938477,22.34440326290065
Rue Jules Ferry - Gare Saint-Roch,Plan Cabanes,548,1075.5373817542786,1795.1877060217093,1.669107681867486,8.526687622070312,15.453068629758716
Rue Jules Ferry - Gare Saint-Roch,Antigone centre,547,797.1171262478216,1096.0991184238999,1.3750791224163532,0.0,4.838729558282306
Port Marianne,Médiathèque Emile Zola,546,1930.5632970046613,2637.0267731969475,1.3659364483352552,7.262798309326172,18.053479317582003
Port Marianne,Voltaire,545,2255.5001906627735,2989.330855703841,1.3253516306843818,5.6838788986206055,18.21469774209674
Antigone centre,Médiathèque Emile Zola,545,211.97278960798747,226.51537023427045,1.068605884053219,0.9324054718017578,1.8231728929529591
Comédie,Place Albert 1er - St Charles,544,1022.5195992323603,2123.0865088866635,2.0763284248835285,3.0389175415039062,12.055425690873975
Médiathèque Emile Zola,FacdesSciences,530,3684.8185782692967,4377.170505504499,1.1878930841584034,28.651824951171875,44.61971544593926
Antigone centre,Occitanie,530,4468.363863819677,4903.240234815701,1.0973234016408593,24.537240982055664,43.309284079650865
Comédie,Pérols Etang de l'Or,530,8730.75801857234,9453.190490397137,1.0827456757234615,0.0,41.731109419858164
Louis Blanc,Antigone centre,529,1276.5101968721317,1964.2438022233698,1.5387607612037968,2.3152732849121094,10.715309048163968
FacdesSciences,Les Arceaux,529,2314.833388332341,3168.8251378867035,1.368921475670263,1.1824150085449219,15.032732782245166
Comédie,Fac de Lettres,529,3082.7563702522157,4132.898620662188,1.3406504193920632,38.008880615234375,51.802721656103664
Renouvier,Médiathèque Emile Zola,528,2107.4465538758514,2842.243813286706,1.3486670910156524,0.8044776916503906,13.257358667712293
Halles Castellane,Boutonnet,524,1317.2269103838353,1751.4329208328697,1.329636455971362,0.0,7.731700629016704
Plan Cabanes,Place Viala,517,1428.714449656984,1715.4088827101186,1.200666013507434,9.897354125976562,16.31104647054853
Parvis Jules Ferry - Gare Saint-Roch,Nouveau Saint-Roch,513,807.7591184685252,1722.9697775554037,2.1330242372529034,4.994823455810547,12.015979712153461
Louis Blanc,Port Marianne,513,3300.9162512379257,4239.540734833401,1.2843527106279864,5.256111145019531,23.356073103859796
Observatoire,Plan Cabanes,511,699.0562198624365,979.83909046201,1.4016599275160262,6.046062469482422,9.663568219150573
Occitanie,Halles Castellane,511,3521.3976224371822,3737.1265097831388,1.0612622914184424,6.428371429443359,22.17315411249321
Médiathèque Emile Zola,Pont de Lattes - Gare Saint-Roch,506,977.0068515754253,1615.1480112635857,1.653159349557433,10.913528442382812,16.765625157502885
Marie Caizergues,Place Albert 1er - St Charles,505,343.8810366908287,460.3784029382046,1.3387722898838257,0.0,2.0323404597707047
Médiathèque Emile Zola,Corum,502,1116.1243695755952,1608.2711017134268,1.4409425558237472,9.187084197998047,15.210989416926399
Boutonnet,Vert Bois,499,1752.028210935482,2305.119993579585,1.3156865735334156,38.22100830078125,43.92128044041685
Halles Castellane,Plan Cabanes,496,686.9906259453879,982.4407042794452,1.4300642063746936,3.397846221923828,7.33694291837816
Albert 1er - Cathédrale,Place Albert 1er - St Charles,492,199.23542731207036,502.6706283165773,2.5229982192334917,0.0,2.2190394887035305
Vert Bois,Corum,492,2504.2787572501848,3373.2694469782814,1.3470023803110038,0.0,14.891297973685624
Boutonnet,Observatoire,491,663.1665805595927,1222.375340005894,1.843240259444965,0.0,5.396175938456019
Place Albert 1er - St Charles,Marie Caizergues,489,343.8810366908287,361.16263285948787,1.0502545773822256,4.226749420166016,5.326149505822785
Médiathèque Emile Zola,Observatoire,485,1902.0366133050932,3010.7148482618272,1.5828900596346713,9.896770477294922,22.028659352055524
Père Soulas,Foch,484,1877.0760897333084,2109.036555685778,1.123575419889039,19.769023895263672,26.764413072203162
Louis Blanc,Richter,483,2032.422419494887,2655.915304201373,1.3067732764242197,0.0,11.724538110396963
Saint-Guilhem - Courreau,FacdesSciences,482,2830.5017347268076,3399.0587054182133,1.2008679110547449,8.198890686035156,22.243945241769143
Comédie,Gambetta,481,883.3992078088546,1750.9896375086253,1.982104604612115,0.0,7.729743754781827
Place Albert 1er - St Charles,Vert Bois,481,2107.685398181493,2631.0773321504244,1.2483254542734477,45.33759307861328,51.64345181188572
Corum,Port Marianne,480,2959.1579336817326,3717.367292802202,1.256224701794513,3.2259998321533203,19.258553165883487
FacdesSciences,Albert 1er - Cathédrale,479,2237.0626706304633,3266.2790467109185,1.4600748962434722,0.668121337890625,15.008873180928983
Père Soulas,Les Arceaux,478,1205.7546523807055,1684.156719868424,1.3967656824239794,0.26772308349609375,7.67108255027786
Aiguelongue,FacdesSciences,476,1565.9166965658687,2001.84880233568,1.2783878010406502,0.0,8.837161537910859
Rue Jules Ferry - Gare Saint-Roch,Pérols Etang de l'Or,476,8474.381600601882,9455.904033280427,1.1158223076252352,0.0,41.74308835491645
Corum,Louis Blanc,475,346.16471828412125,779.544291171016,2.251946111189732,5.996303558349609,8.735434685041321
Corum,Antigone centre,471,982.6030199783105,1442.0703601921707,1.4676022064577028,3.3935890197753906,9.362219350628031
Hôtel de Ville,Halles Castellane,470,2050.3500773441206,3356.8507614492532,1.6372085911287315,42.29266929626465,52.15901540808979
Nouveau Saint-Roch,Prés d'Arènes,469,1160.383111972599,1449.9112867164833,1.2495108484056612,1.812744140625,8.001105176967728
Rondelet,Prés d'Arènes,467,1565.1014974867985,2005.942797346708,1.2816694639726571,0.0,8.855234478887043
Renouvier,Place Albert 1er - St Charles,466,1572.0169398073774,2139.7001448603487,1.3611177403231614,0.0,9.44570628948601
Les Aubes,Louis Blanc,466,1214.6441272701252,1465.6571150676255,1.2066555809738644,7.787624359130859,13.34583688114267
Corum,Richter,465,1714.1717876544044,2133.7418621701736,1.2447654765628187,0.0,9.41940345055023
Père Soulas,Occitanie,464,1486.019247905331,1891.7174921470607,1.2730100870588288,9.483585357666016,16.724044381366525
Foch,Occitanie,464,3269.07820260606,3477.7308846310643,1.0638261519282926,12.836517333984375,26.68580414437864
Plan Cabanes,Place Albert 1er - St Charles,463,999.8686291987847,1614.27386145821,1.6144859577720334,6.752471923828125,13.087969422955121
Port Marianne,Antigone centre,463,2133.17085740308,2737.683142836707,1.283386716697208,0.0,12.085502234052642
Saint-Guilhem - Courreau,Place Viala,463,1671.9534595299408,1942.9028781077554,1.1620555985176706,9.901432037353516,17.318919101186104
Boutonnet,Richter,462,3016.88143888557,4080.5917834693246,1.3525860615114815,0.0,18.013772428125336
Place Albert 1er - St Charles,Port Marianne,461,3646.5958299604963,4541.913983593692,1.2455216304141101,4.618000030517578,24.127511507518328
AtelierTAM,Halles Castellane,460,2374.883148955394,2871.9004737652976,1.2092807492564506,22.108139038085938,32.19728059816298
Place Viala,Plan Cabanes,460,1428.714449656984,1697.673591276014,1.1882525522742515,2.1426239013671875,9.386102711205055
Comédie,Les Aubes,458,1367.432480809771,2085.3385298300354,1.5250029227001631,3.472431182861328,12.271536431282959
Pérols Etang de l'Or,Halles Castellane,458,9084.777050069353,10405.88467189072,1.145419927703265,51.63759708404541,91.52761234956529
Observatoire,Place Viala,457,1312.7041811098234,1533.598182458191,1.1682740136940932,15.74679946899414,20.672918427636613
Observatoire,Occitanie,457,2848.419544130469,2904.6966553092902,1.0197573111358498,14.270545959472656,25.422248412481274
Occitanie,Père Soulas,455,1486.019247905331,1910.7863527989432,1.2858422631418518,0.0,8.435166354430935
Place Albert 1er - St Charles,Plan Cabanes,454,999.8686291987847,1566.314159987234,1.566519954968838,10.346794128417969,16.04967839524387
Place Viala,Saint-Guilhem - Courreau,449,1671.9534595299408,1912.7323612067548,1.1440105287048525,11.114910125732422,18.257111158556377
Halles Castellane,Père Soulas,446,2157.439801669234,2436.217249727982,1.1292167910516229,0.0,10.754681048924178
Richter,Pérols Etang de l'Or,446,7397.153107039881,8074.855081535899,1.0916165942071752,0.0,35.646447757440235
Rondelet,Nouveau Saint-Roch,444,543.9242481189483,1220.5876961491267,2.2440398646875583,2.4116859436035156,7.517561904257864
Hôtel du Département,Occitanie,444,1771.9080895734967,2513.1817295483793,1.4183476808626734,0.0,11.09444074509132
Tonnelles,Plan Cabanes,443,2459.517466090941,2708.7535913020406,1.101335375189356,0.0,11.95779272880286
Observatoire,Port Marianne,442,3804.6782473259823,5185.136060337583,1.362831683331388,0.0,22.889783138360265
Louis Blanc,Les Aubes,442,1214.6441272701252,1650.552674962339,1.3588775822527581,0.0,7.286364783621247
Place Viala,Fac de Lettres,442,2335.1204726796227,3172.610985874394,1.3586498097178366,14.968208312988281,27.220922316679868
Rue Jules Ferry - Gare Saint-Roch,Boutonnet,438,1957.1349104660064,3179.650259868194,1.6246454155330043,7.483661651611328,20.643890944395785
Place Albert 1er - St Charles,Halles Castellane,436,755.9753656839929,1392.4487443026608,1.8419234376014333,24.999649047851562,28.219155126072245
Corum,Jeu de Mail des Abbés,436,713.0065139556918,1060.869515636881,1.4878819405888435,5.353668212890625,9.409962141940145
Plan Cabanes,Tonnelles,434,2459.517466090941,2759.9567726321243,1.122153760110795,33.00474548339844,41.323718960076995
Comédie,Observatoire,433,1028.0190664523032,2515.0607961493847,2.446511818918755,10.39630126953125,20.2816302754706
Père Soulas,Fac de Lettres,433,1824.4562121549984,2378.6404697760813,1.3037531149988497,25.92804718017578,33.39238120920371
Albert 1er - Cathédrale,Fac de Lettres,432,2316.6201769080653,3040.4511815007318,1.3124513080770734,28.612857818603516,38.68436390878003
FacdesSciences,Halles Castellane,431,2813.4019055107533,3514.3814698673605,1.2491572793007508,1.9438629150390625,17.23047356641745
Parvis Jules Ferry - Gare Saint-Roch,Plan Cabanes,430,1075.5179101265599,1795.1877060217093,1.6691379000936055,8.526687622070312,15.453068629758716
AtelierTAM,Foch,430,2292.260347704677,2720.8425719565053,1.1869692614457965,23.633636474609375,32.87729717733461
Nombre d'Or,Halles Castellane,426,827.6443623484618,2238.355735178233,2.7044897990084076,35.385982513427734,41.12350535404966
Comédie,Père Soulas,426,2522.5515736478615,3823.1645683513048,1.5155942135298455,15.108842849731445,30.216957339014733
Marie Caizergues,Louis Blanc,425,656.8390584721868,1266.6343126351667,1.9283784913481983,0.0,5.591557173127943
Port Marianne,Richter,422,1388.2941302958538,1872.239225810022,1.348589744027108,0.0,8.265000062338341
Parvis Jules Ferry - Gare Saint-Roch,Prés d'Arènes,417,1402.3188708970076,1691.9927064491637,1.2065677368848808,6.052066802978516,12.812671582969566
Fac de Lettres,Occitanie,416,1621.3742008562879,2080.0715237581758,1.2829065139063138,2.15594482421875,11.0859594269332
Halles Castellane,Occitanie,416,3521.3976224371822,3782.3692241084527,1.0741102339617785,12.020343780517578,27.310030463645738
Médiathèque Emile Zola,Foch,415,1616.953155429529,2513.6981790521563,1.5545893649494225,32.07072067260742,39.41195989327084
Fac de Lettres,Aiguelongue,412,1102.129951430752,1472.4871414016227,1.3360376782157894,11.806655883789062,16.924390965514828
FacdesSciences,Plan Cabanes,411,2808.400210537593,3490.0272942650618,1.24271009565157,2.3296127319335938,17.463540571557285
Place Albert 1er - St Charles,Richter,411,2394.768419287034,2958.288552961665,1.2353129969211811,0.0,13.059364817049273
Occitanie,Médiathèque Emile Zola,411,4603.417249535289,5311.302907108538,1.1537739507850848,0.0,23.446746683430643
Père Soulas,Halles Castellane,410,2157.439801669234,2373.3283967640655,1.1000670308055855,16.68431854248047,25.207643048670977
Halles Castellane,Place Albert 1er - St Charles,407,755.9753656839929,1134.7997255185396,1.5011067516621963,5.080562591552734,9.495202100383503
Voltaire,Richter,406,880.0079475052027,1217.0444346519935,1.3829925492176287,0.0,5.372642656771225
Nouveau Saint-Roch,Port Marianne,405,3396.113624859184,4067.364423448164,1.1976526326079013,0.6412029266357422,18.521498311238616
Louis Blanc,Vert Bois,405,2365.1720419861026,2816.6406875809703,1.190881947520298,45.00995635986328,52.17335078544949
Médiathèque Emile Zola,Fac de Lettres,403,3590.6392290763097,4345.7042713654555,1.2102870809673034,40.611778259277344,55.040250531058774
Occitanie,Les Arceaux,403,2684.1867350633056,3228.055898426657,1.2026197195071544,0.0,14.250252763604479
Prés d'Arènes,Garcia Lorca,402,655.5868024689427,1342.5443472858606,2.047851393941783,3.205425262451172,8.756731985311571
Parvis Jules Ferry - Gare Saint-Roch,Marie Caizergues,401,1716.3311624622572,3120.4277420904064,1.8180802227082011,2.1869239807128906,15.705963450029511
FacdesSciences,Aiguelongue,401,1565.9166965658687,2413.6497350495606,1.5413653487077643,26.065574645996094,33.66835261032624
Fac de Lettres,Marie Caizergues,401,1781.140744775119,1936.9905044952159,1.0874999688695426,0.0,8.55084458209413
Richter,Foch,400,2196.045801349685,3013.9713624515334,1.3724537806083794,39.79231071472168,48.43780770957007
Halles Castellane,Antigone centre,399,1124.1563651228912,1817.0083302643213,1.6163305983377931,0.0,8.021183273951847
Parvis Jules Ferry - Gare Saint-Roch,Place Viala,397,2462.4044772115685,3452.700095749888,1.4021661054075618,17.220863342285156,30.446244817591445
Antigone centre,Halles Castellane,395,1124.1563651228912,1912.4448177166037,1.7012266950136763,34.78230094909668,39.15178115576741
Boutonnet,Halles Castellane,395,1317.2269103838353,2055.139258359011,1.5602013913913668,20.69774627685547,27.34645244386155
Rue Jules Ferry - Gare Saint-Roch,Place Viala,395,2462.414690675637,3452.700095749888,1.4021602895824736,17.220863342285156,30.446244817591445
Comédie,Les Arceaux,394,1517.168118595435,2815.6285437883685,1.8558447869277817,10.75,21.920767206553755
Place Viala,FacdesSciences,393,1967.9608393414796,2980.6084226883495,1.5145669380726716,11.522384643554688,23.331009283752156
Aiguelongue,Louis Blanc,390,2456.929371713016,3606.9980188856734,1.4680918631253974,0.0,15.923092754370806
Halles Castellane,Port Marianne,390,3252.2420139073474,4368.958778383184,1.343368285539789,8.921051025390625,27.16316447748995
Celleneuve,Plan Cabanes,390,3596.117917960323,3964.4737520211806,1.1024315226764825,7.547672271728516,24.16500922700661
Albert 1er - Cathédrale,Père Soulas,389,1664.5714165795487,2076.2870342974666,1.2473403145200783,2.6848106384277344,11.536188425574013
Place Albert 1er - St Charles,Saint-Guilhem - Courreau,388,857.4268524002482,1419.7186961364569,1.6557898696106266,17.935096740722656,22.102245096478423
FacdesSciences,Foch,388,2624.7130110166854,3411.5231081561956,1.2997699534528304,21.12936019897461,33.71528088063021
FacdesSciences,Vert Bois,387,713.4711091024194,1315.3203060811004,1.8435509010811046,17.68909454345703,21.42418306361323
Foch,Charles Flahault,387,1047.3242686531248,1381.9457932444554,1.3195013565585174,2.1280364990234375,7.979443129265443
Place Albert 1er - St Charles,Albert 1er - Cathédrale,385,199.23542731207036,1107.142300043213,5.556954980245818,6.402881622314453,10.540583867882196
Comédie,Louis Blanc,385,682.437458757123,1824.5976442131616,2.6736481428440015,5.996303558349609,13.348822712045873
Place Viala,Albert 1er - Cathédrale,385,1521.6509272769474,1988.1286259003812,1.3065602565354548,0.0,8.776593819037233
Port Marianne,Nouveau Saint-Roch,384,3396.113624859184,4518.739366197942,1.3305618908393582,10.98731803894043,29.648678028661326
Halles Castellane,Nombre d'Or,383,827.6443623484618,1989.4778838591271,2.4037835263130813,0.0,8.782550118296118
Antigone centre,Boutonnet,382,2266.393763518924,2669.94607872042,1.1780592241724663,13.5382080078125,23.739360814608954
Antigone centre,Louis Blanc,380,1276.5101968721317,1672.9854269801042,1.3105930771876846,12.473876953125,18.398580129317736
Occitanie,Antigone centre,379,4468.363863819677,5324.406678096528,1.1915785823102334,0.0,23.504593280457122
Médiathèque Emile Zola,Saint-Guilhem - Courreau,378,1634.5970395894024,2382.104495386712,1.4573038110879473,25.245222091674805,32.80480687962433
Médiathèque Emile Zola,Plan Cabanes,377,1968.3497889628181,2832.5381624450483,1.4390420738874856,20.700756072998047,30.780937254963646
FacdesSciences,Place Viala,375,1967.9608393414796,3085.013910532417,1.567619562777848,8.233840942382812,20.88845207607514
Foch,Médiathèque Emile Zola,375,1616.953155429529,2401.273417006443,1.4850605961856493,0.0,10.600421499374944
Fac de Lettres,FacdesSciences,374,481.91177201268687,554.176495317613,1.1499542603060207,0.0,2.446412138579603
Fac de Lettres,Père Soulas,373,1824.4562121549984,2488.9531233045086,1.3642164206093081,0.0,10.987483562827753
Nouveau Saint-Roch,Saint-Guilhem - Courreau,373,1097.8288224928065,1305.1218894466456,1.1888209370229004,8.04196548461914,12.861711907332458
Pérols Etang de l'Or,Hôtel de Ville,372,7034.599964295318,7607.973397676628,1.0815076104244041,9.344927787780762,41.836035307875115
Saint-Guilhem - Courreau,Père Soulas,370,2001.6152935863186,2248.9081499821064,1.123546646145329,1.5761871337890625,11.31942064851837
Garcia Lorca,Port Marianne,369,3130.809049071037,4292.990610549418,1.3712080626006942,10.870613098144531,28.549071354622217
Place Albert 1er - St Charles,Foch,368,625.8552527610549,1308.3376056447114,2.0904795475835387,26.474681854248047,29.150152969234178
Plan Cabanes,Médiathèque Emile Zola,368,1968.3497889628181,2455.0729698005393,1.2472747392597279,0.0,10.837919625184483
Charles Flahault,Renouvier,368,1738.811536949918,1996.9406660477,1.1484514702211899,3.4864158630371094,11.893651135743035
Voltaire,Médiathèque Emile Zola,367,601.5043318887283,897.8274503306807,1.492636715535357,6.001302719116211,9.262009450192492
Richter,Voltaire,366,880.0079475052027,1139.775231285466,1.2951874292916286,4.462299346923828,8.971301851908738
Rue Jules Ferry - Gare Saint-Roch,Occitanie,366,4157.730249718018,5210.586563143777,1.2532286248000732,15.744609832763672,36.90305040434525
Nombre d'Or,Foch,365,1126.1881542855106,2475.191228577462,2.1978487512575566,36.195688247680664,42.88390483243247
FacdesSciences,Charles Flahault,365,1648.199013969054,2193.904789504034,1.3310921623602099,1.94293212890625,11.400407469876885
Occitanie,Vert Bois,364,1864.10388592159,2669.327272203346,1.4319627207276935,56.190391540527344,61.394241934273275
Antigone centre,Richter,361,776.6845154710072,945.6396156534595,1.2175337563927,0.0,4.174526083302197
